QueryNumber;List
65;[417, 95, 0.030255493618377087]
65;[418, 149, 0.030099668946223446]
65;[419, 701, 0.030030258848068786]
65;[420, 466, 0.02994965671571628]
65;[421, 1117, 0.029898577296113976]
65;[422, 589, 0.02964752125839529]
65;[423, 471, 0.029506630049220203]
65;[424, 1084, 0.02939790304307046]
65;[425, 660, 0.029136532723175568]
65;[426, 394, 0.029094027224025286]
65;[427, 482, 0.02908094655684952]
65;[428, 1168, 0.029033935978543993]
65;[429, 429, 0.028957981980833065]
65;[430, 710, 0.028880109389296495]
65;[431, 142, 0.028870328325983154]
65;[432, 348, 0.028801062230437675]
65;[433, 703, 0.02879115432503131]
65;[434, 1066, 0.02863814571579128]
65;[435, 362, 0.028564239789472257]
65;[436, 41, 0.02854575721495745]
65;[437, 91, 0.02852646382144777]
65;[438, 927, 0.02845833637928353]
65;[439, 3, 0.028394539755992786]
65;[440, 124, 0.028349618014148294]
65;[441, 1155, 0.028319478251034657]
65;[442, 717, 0.02821054021856398]
65;[443, 416, 0.02811122759004296]
65;[444, 194, 0.028035011359234245]
65;[445, 963, 0.027996138516137456]
65;[446, 1164, 0.027989342479509655]
65;[447, 1163, 0.027987677379489182]
65;[448, 76, 0.02795347027133997]
65;[449, 11, 0.027888617720564838]
65;[450, 411, 0.027865487880935607]
65;[451, 1076, 0.02784064173147363]
65;[452, 804, 0.02765986128760229]
65;[453, 898, 0.02764535111600218]
65;[454, 768, 0.027620934184467327]
65;[455, 336, 0.027595709153814648]
65;[456, 325, 0.027485267273258226]
65;[457, 401, 0.02746664178524475]
65;[458, 978, 0.02745129717480367]
65;[459, 796, 0.02732527298688386]
65;[460, 223, 0.027301183878263417]
65;[461, 1203, 0.027166960329289523]
65;[462, 489, 0.02716625702651091]
65;[463, 810, 0.027130266411782508]
65;[464, 497, 0.027123717001854557]
65;[465, 1178, 0.027102606643016166]
65;[466, 1096, 0.026996599087858102]
65;[467, 565, 0.026984569058527547]
65;[468, 680, 0.026980337710502563]
65;[469, 265, 0.026943655738969164]
65;[470, 918, 0.026885910463643692]
65;[471, 1093, 0.02682994518570709]
65;[472, 1181, 0.026829773134714893]
65;[473, 690, 0.0267536796635752]
65;[474, 108, 0.026478016574026028]
65;[475, 674, 0.02647247414695506]
65;[476, 766, 0.026414423763845594]
65;[477, 667, 0.026390801469121542]
65;[478, 117, 0.026280734993571562]
65;[479, 343, 0.02623986315965411]
65;[480, 320, 0.026211773988573668]
65;[481, 1199, 0.02607211355784177]
65;[482, 226, 0.025938814131437712]
65;[483, 1130, 0.025880431345827924]
65;[484, 263, 0.0258768563255836]
65;[485, 451, 0.025875882408153174]
65;[486, 360, 0.025838422670397907]
65;[487, 205, 0.02576628865063589]
65;[488, 1200, 0.025727981471668826]
65;[489, 858, 0.025652772881273142]
65;[490, 624, 0.025598151666079226]
65;[491, 386, 0.025575694821019384]
65;[492, 436, 0.025568598773995522]
65;[493, 962, 0.02556021783143087]
65;[494, 944, 0.025501361165383873]
65;[495, 355, 0.025453073073979957]
65;[496, 926, 0.02545116715318468]
65;[497, 418, 0.025411222221396242]
65;[498, 85, 0.025403308194356808]
65;[499, 4, 0.025363394793727657]
65;[500, 980, 0.025325839157033483]
65;[501, 107, 0.025316160572447035]
65;[502, 648, 0.025301340139668147]
65;[503, 102, 0.025249043044247296]
65;[504, 1026, 0.025201287193735704]
65;[505, 538, 0.025158963404886322]
65;[506, 576, 0.025143036908872724]
65;[507, 1000, 0.025142463185416332]
65;[508, 1090, 0.025037983032179585]
65;[509, 998, 0.024967632871545384]
65;[510, 615, 0.02496350152135601]
65;[511, 46, 0.024873260242769552]
65;[512, 215, 0.02470878554495754]
65;[513, 1106, 0.024682470841348968]
65;[514, 870, 0.024674079451346715]
65;[515, 33, 0.02463996802281058]
65;[516, 785, 0.02458840277521618]
65;[517, 767, 0.02457778862512789]
65;[518, 137, 0.02454280550299717]
65;[519, 647, 0.024485223331442145]
65;[520, 148, 0.024466634228510035]
65;[521, 1098, 0.024405243967019544]
65;[522, 822, 0.024332560735899025]
65;[523, 380, 0.024089488978334923]
65;[524, 1205, 0.024085035146906058]
65;[525, 1209, 0.0240732718515963]
65;[526, 1107, 0.023971357944608637]
65;[527, 643, 0.023787915438374344]
65;[528, 765, 0.02371553294980362]
65;[529, 147, 0.023676803141870654]
65;[530, 527, 0.02352788421831735]
65;[531, 867, 0.023508410214723]
65;[532, 511, 0.02339229798246839]
65;[533, 1091, 0.023370117882658043]
65;[534, 1115, 0.023359225808533852]
65;[535, 31, 0.023317996972242957]
65;[536, 287, 0.023299173819583845]
65;[537, 1092, 0.023292143778139287]
65;[538, 755, 0.023261475284049985]
65;[539, 982, 0.023258801411966158]
65;[540, 722, 0.02316452427232331]
65;[541, 1005, 0.023134084982878885]
65;[542, 378, 0.02306260346739809]
65;[543, 951, 0.022995633568538825]
65;[544, 869, 0.02294937134881932]
65;[545, 866, 0.022945535918288663]
65;[546, 845, 0.022899860978115076]
65;[547, 1019, 0.022793352175559226]
65;[548, 1233, 0.022755861934009972]
65;[549, 141, 0.022726894871173547]
65;[550, 1222, 0.022625210326335514]
65;[551, 248, 0.022567158181153478]
65;[552, 333, 0.0225554181348722]
65;[553, 1201, 0.022509805313924946]
65;[554, 561, 0.02247463497491752]
65;[555, 415, 0.022467590962798822]
65;[556, 424, 0.022366793310059314]
65;[557, 1158, 0.022346234251137694]
65;[558, 313, 0.022291773197624404]
65;[559, 1182, 0.022256039772569007]
65;[560, 853, 0.022253017112831747]
65;[561, 1099, 0.022235699493550237]
65;[562, 946, 0.02220122476626579]
65;[563, 143, 0.022129355562462608]
65;[564, 984, 0.022108740165274893]
65;[565, 669, 0.02208819348103974]
65;[566, 1167, 0.02208058938628731]
65;[567, 494, 0.021960043028162464]
65;[568, 118, 0.02195780332050237]
65;[569, 1173, 0.02174655759883194]
65;[570, 999, 0.021740987284797265]
65;[571, 535, 0.02173989811115529]
65;[572, 662, 0.021707059512158622]
65;[573, 572, 0.021572637444063052]
65;[574, 588, 0.021441565162855187]
65;[575, 797, 0.021422833892951146]
65;[576, 14, 0.021343907488780935]
65;[577, 55, 0.021286092044256483]
65;[578, 631, 0.02127584030157195]
65;[579, 1210, 0.02116695691324424]
65;[580, 632, 0.02110221086311835]
65;[581, 278, 0.02106861131049653]
65;[582, 573, 0.0210498041502764]
65;[583, 1142, 0.020934511009094072]
65;[584, 625, 0.020839529079203684]
65;[585, 617, 0.020799803298145916]
65;[586, 208, 0.02079540157572032]
65;[587, 658, 0.020717942654956734]
65;[588, 807, 0.0206178836804811]
65;[589, 726, 0.020568442124722596]
65;[590, 957, 0.020562278467069744]
65;[591, 279, 0.02037953364228161]
65;[592, 83, 0.020240421783430152]
65;[593, 404, 0.020210994828364446]
65;[594, 1177, 0.020134999348403435]
65;[595, 850, 0.020124427445219834]
65;[596, 786, 0.02008999383569987]
65;[597, 236, 0.02008239018698456]
65;[598, 1157, 0.020041059027370398]
65;[599, 266, 0.019963752522961082]
65;[600, 738, 0.019931774156057878]
65;[601, 358, 0.019841204525196356]
65;[602, 1148, 0.01975004194985566]
65;[603, 878, 0.019665127482603306]
65;[604, 741, 0.01926675670854864]
65;[605, 1146, 0.01907906988170281]
65;[606, 694, 0.01905493051691925]
65;[607, 829, 0.01902118110505338]
65;[608, 993, 0.018885095923442688]
65;[609, 748, 0.018824450837815768]
65;[610, 525, 0.018730651930741134]
65;[611, 1145, 0.01867211215105302]
65;[612, 864, 0.01862995877631954]
65;[613, 260, 0.01860904913971403]
65;[614, 139, 0.018538479302288222]
65;[615, 892, 0.01840526845569401]
65;[616, 1213, 0.01830553922330864]
65;[617, 175, 0.01829192000486344]
65;[618, 1002, 0.018281491900845014]
65;[619, 628, 0.018212612535600824]
65;[620, 485, 0.018190500054891978]
65;[621, 828, 0.01808174681117129]
65;[622, 1125, 0.01802769131726903]
65;[623, 997, 0.017930256114765553]
65;[624, 574, 0.017899842331519904]
65;[625, 881, 0.01787129538054281]
65;[626, 779, 0.017810775150712433]
65;[627, 671, 0.0177394458995323]
65;[628, 716, 0.017658082880269984]
65;[629, 1238, 0.017652793172299626]
65;[630, 51, 0.0174879024663522]
65;[631, 840, 0.01741662144089864]
65;[632, 749, 0.017380137444981455]
65;[633, 375, 0.01718081778556173]
65;[634, 1190, 0.01698056303732119]
65;[635, 1049, 0.016946716470872925]
65;[636, 975, 0.016833744301860642]
65;[637, 968, 0.016805060478126896]
65;[638, 665, 0.016711900336399115]
65;[639, 235, 0.016658147801455685]
65;[640, 1166, 0.01658232934778553]
65;[641, 780, 0.01651769448343107]
65;[642, 1160, 0.01648388161634512]
65;[643, 902, 0.01647531018918966]
65;[644, 704, 0.01638618294855749]
65;[645, 1185, 0.016296503744359904]
65;[646, 126, 0.016277289180662163]
65;[647, 122, 0.01623547789684671]
65;[648, 1139, 0.016170745969975434]
65;[649, 1083, 0.015954977628779808]
65;[650, 559, 0.015937726867303416]
65;[651, 949, 0.015917286414354637]
65;[652, 104, 0.015795530119492557]
65;[653, 39, 0.01576262410435669]
65;[654, 833, 0.01575786815829494]
65;[655, 335, 0.01566304783472525]
65;[656, 740, 0.015643972107283705]
65;[657, 280, 0.015514510672984259]
65;[658, 534, 0.015468583733024083]
65;[659, 877, 0.015444810633879778]
65;[660, 272, 0.015437489179071114]
65;[661, 819, 0.015369603932589992]
65;[662, 520, 0.01536693199508859]
65;[663, 646, 0.015201827726177288]
65;[664, 10, 0.015125471652827493]
65;[665, 973, 0.01510505195471565]
65;[666, 1143, 0.015021092269113186]
65;[667, 1207, 0.014805733052965387]
65;[668, 610, 0.014736839223215925]
65;[669, 461, 0.014698727513830485]
65;[670, 958, 0.014597385512327258]
65;[671, 739, 0.014493888317582021]
65;[672, 1204, 0.014460765968410142]
65;[673, 554, 0.014460098155694507]
65;[674, 834, 0.014357754867256038]
65;[675, 301, 0.014227641513258503]
65;[676, 954, 0.014221136618473738]
65;[677, 522, 0.014170439484843459]
65;[678, 273, 0.014096920113231015]
65;[679, 121, 0.014072565488902648]
65;[680, 972, 0.014038051143926556]
65;[681, 431, 0.013820860563687127]
65;[682, 692, 0.013708107987588064]
65;[683, 191, 0.013699214790984756]
65;[684, 262, 0.013686086662251138]
65;[685, 564, 0.013634885820300272]
65;[686, 453, 0.01352735950626055]
65;[687, 746, 0.013520014223385021]
65;[688, 1054, 0.013481313737392062]
65;[689, 420, 0.013480162294911429]
65;[690, 1025, 0.013420259580478395]
65;[691, 184, 0.013399824283709307]
65;[692, 1018, 0.013378351325468812]
65;[693, 306, 0.01335627654283085]
65;[694, 1024, 0.013351736912418545]
65;[695, 851, 0.013118707642188124]
65;[696, 402, 0.012992656991585309]
65;[697, 934, 0.012889689020497497]
65;[698, 764, 0.012881795397617905]
65;[699, 217, 0.012850393023629485]
65;[700, 1060, 0.012536574403776972]
65;[701, 772, 0.012377048046820497]
65;[702, 826, 0.012356188412731792]
65;[703, 167, 0.012241345117492697]
65;[704, 639, 0.012185089827042877]
65;[705, 231, 0.012172489278446717]
65;[706, 874, 0.012107156610466959]
65;[707, 201, 0.012013352935297882]
65;[708, 916, 0.011941869244185156]
65;[709, 1215, 0.011917830445835376]
65;[710, 1114, 0.011812330243710837]
65;[711, 636, 0.01172762622486722]
65;[712, 390, 0.011712093967537732]
65;[713, 113, 0.01150513974536092]
65;[714, 282, 0.011464562949413315]
65;[715, 567, 0.011395619549580342]
65;[716, 199, 0.011385597400403099]
65;[717, 1082, 0.01137923878173841]
65;[718, 1126, 0.01133132198673998]
65;[719, 407, 0.011263660195839575]
65;[720, 477, 0.011234213540098301]
65;[721, 802, 0.011172200938118331]
65;[722, 700, 0.011139668400651996]
65;[723, 26, 0.011119366009515332]
65;[724, 752, 0.011112465016181171]
65;[725, 683, 0.011058669384971834]
65;[726, 68, 0.01104553108274155]
65;[727, 229, 0.01101475747138518]
65;[728, 227, 0.01091827928857632]
65;[729, 391, 0.010665643893241481]
65;[730, 161, 0.010562896881862913]
65;[731, 182, 0.010525625283725446]
65;[732, 459, 0.010493922996109822]
65;[733, 687, 0.010470397721747278]
65;[734, 1053, 0.010436737818420487]
65;[735, 1058, 0.010413421236594361]
65;[736, 883, 0.010359000156725985]
65;[737, 718, 0.010339851674337737]
65;[738, 650, 0.010318417738886974]
65;[739, 1189, 0.01030310099327868]
65;[740, 160, 0.010294466306172282]
65;[741, 154, 0.010274656526159791]
65;[742, 254, 0.01013637970338182]
65;[743, 929, 0.010081848308670906]
65;[744, 931, 0.010051964001833866]
65;[745, 591, 0.010008506121351214]
65;[746, 1147, 0.01000677417874734]
65;[747, 433, 0.009973885411030137]
65;[748, 1032, 0.009942660356639389]
65;[749, 80, 0.00992656334021938]
65;[750, 169, 0.009913336939546984]
65;[751, 1239, 0.009907199389952197]
65;[752, 1124, 0.009888141467236355]
65;[753, 177, 0.009866461392371639]
65;[754, 884, 0.009844216130951476]
65;[755, 649, 0.009822372967112787]
65;[756, 863, 0.00982058357363673]
65;[757, 590, 0.009805202281549184]
65;[758, 759, 0.009803663743912108]
65;[759, 1035, 0.009803351214100552]
65;[760, 698, 0.009786372951051909]
65;[761, 361, 0.009778349538894095]
65;[762, 130, 0.00975410086188293]
65;[763, 651, 0.009702755402470047]
65;[764, 1012, 0.009699740780268454]
65;[765, 657, 0.009693123015605199]
65;[766, 310, 0.009661567737613447]
65;[767, 21, 0.009642758672334427]
65;[768, 808, 0.009609495785402527]
65;[769, 237, 0.009598006753581323]
65;[770, 727, 0.009567630920560052]
65;[771, 967, 0.009533561245067806]
65;[772, 233, 0.009520705479389198]
65;[773, 474, 0.009487225387283516]
65;[774, 528, 0.009471603208893222]
65;[775, 1111, 0.009457388106347216]
65;[776, 409, 0.009454445459792496]
65;[777, 706, 0.009451178405882716]
65;[778, 88, 0.009447474516735851]
65;[779, 156, 0.00944459663969445]
65;[780, 770, 0.009440710727152917]
65;[781, 12, 0.00935231155967741]
65;[782, 164, 0.009347624466662244]
65;[783, 670, 0.009298687823519319]
65;[784, 222, 0.00928990090936941]
65;[785, 583, 0.009274352690524621]
65;[786, 408, 0.009242648653104226]
65;[787, 82, 0.00924221148113171]
65;[788, 983, 0.009216720978924528]
65;[789, 888, 0.00920001540922335]
65;[790, 618, 0.009190981765632286]
65;[791, 775, 0.009175000530728776]
65;[792, 1134, 0.009152164432996494]
65;[793, 1056, 0.00913076801290917]
65;[794, 1, 0.00913042056669065]
65;[795, 1198, 0.009122331017076202]
65;[796, 992, 0.009053788178329424]
65;[797, 255, 0.009024354090501438]
65;[798, 728, 0.009023567256476182]
65;[799, 119, 0.009023232849758141]
65;[800, 942, 0.00902060248369092]
65;[801, 873, 0.00895350546801736]
65;[802, 245, 0.008906343117663867]
65;[803, 410, 0.008897266200072196]
65;[804, 640, 0.008883553013997932]
65;[805, 806, 0.008855035902617475]
65;[806, 995, 0.008851729029432744]
65;[807, 196, 0.008812733547468142]
65;[808, 1102, 0.008791575672634546]
65;[809, 626, 0.00877809596192629]
65;[810, 1009, 0.008771590837493464]
65;[811, 479, 0.008752077168641787]
65;[812, 1055, 0.008727339532783474]
65;[813, 579, 0.00869087174438678]
65;[814, 843, 0.008688417767303763]
65;[815, 274, 0.008645740865874814]
65;[816, 232, 0.00862224482615444]
65;[817, 1174, 0.008615096118127332]
65;[818, 65, 0.00858129223247526]
65;[819, 1113, 0.008558317552918472]
65;[820, 369, 0.00852671929278893]
65;[821, 677, 0.008431791899739756]
65;[822, 733, 0.008412631204746024]
65;[823, 577, 0.008375349411238053]
65;[824, 732, 0.008345243186479022]
65;[825, 1108, 0.008343474237300261]
65;[826, 1101, 0.008337277289049032]
65;[827, 53, 0.008298365762733144]
65;[828, 862, 0.0082925191680913]
65;[829, 389, 0.008285556573184055]
65;[830, 396, 0.008285316798609913]
65;[831, 847, 0.008270368838144344]
65;[832, 271, 0.008269520051843464]
65;[833, 769, 0.00823857336424426]
65;[834, 616, 0.008217875738910398]
65;[835, 832, 0.008206250488609942]
65;[836, 672, 0.008195283985480323]
65;[837, 332, 0.00819235099480925]
65;[838, 5, 0.008191013418513658]
65;[839, 1010, 0.008189696784405518]
65;[840, 212, 0.008141777079094624]
65;[841, 72, 0.008110215397677742]
65;[842, 569, 0.008097037879791266]
65;[843, 253, 0.008041260354507657]
65;[844, 555, 0.008040528786549652]
65;[845, 1220, 0.008001828216419534]
65;[846, 176, 0.007964113133499684]
65;[847, 737, 0.007962595301104871]
65;[848, 225, 0.007944720583720477]
65;[849, 805, 0.00792677594820798]
65;[850, 1070, 0.007917986418189787]
65;[851, 234, 0.00786350136174336]
65;[852, 1180, 0.007861957175414274]
65;[853, 953, 0.007834703042414142]
65;[854, 937, 0.007831771348227351]
65;[855, 178, 0.007815319105334322]
65;[856, 1021, 0.0078101887495994555]
65;[857, 244, 0.007773122558588925]
65;[858, 457, 0.007752059928071269]
65;[859, 228, 0.007743881454130865]
65;[860, 1232, 0.007741916325941388]
65;[861, 478, 0.00773990694926789]
65;[862, 209, 0.007734579770544025]
65;[863, 340, 0.007729423893378228]
65;[864, 668, 0.007722377143529725]
65;[865, 1226, 0.007694510358089795]
65;[866, 1227, 0.007684856165421718]
65;[867, 601, 0.0076631355438582585]
65;[868, 813, 0.0076338208249589765]
65;[869, 259, 0.007631897078577474]
65;[870, 181, 0.007628471319571551]
65;[871, 19, 0.00761165167580623]
65;[872, 607, 0.007611578391686064]
65;[873, 1068, 0.007606449474927252]
65;[874, 1140, 0.007603074017253153]
65;[875, 750, 0.007592012385189878]
65;[876, 183, 0.007580899329180751]
65;[877, 136, 0.007578255714355754]
65;[878, 1116, 0.007557779728266339]
65;[879, 836, 0.007540454161993034]
65;[880, 947, 0.0075299006709015895]
65;[881, 341, 0.007522771788321674]
65;[882, 219, 0.007510087350443946]
65;[883, 109, 0.00748767372274986]
65;[884, 1052, 0.007485305487806059]
65;[885, 976, 0.007482548323273805]
65;[886, 848, 0.007472820999994901]
65;[887, 1129, 0.007450146988211259]
65;[888, 725, 0.00744665519252699]
65;[889, 286, 0.007425765410993618]
65;[890, 49, 0.007394243127308544]
65;[891, 1127, 0.007385702777437835]
65;[892, 445, 0.007363125079137425]
65;[893, 841, 0.007341790131832486]
65;[894, 788, 0.007334383539168275]
65;[895, 327, 0.007319632920892562]
65;[896, 518, 0.007305567391061052]
65;[897, 69, 0.0072918485216969765]
65;[898, 659, 0.007281127850037754]
65;[899, 486, 0.007252620885848512]
65;[900, 1152, 0.007163156327066778]
65;[901, 855, 0.007152777723540307]
65;[902, 487, 0.007135684380893418]
65;[903, 252, 0.007132963808953207]
65;[904, 1218, 0.007117069552686335]
65;[905, 506, 0.007013056156425066]
65;[906, 6, 0.006991894820109583]
65;[907, 1030, 0.006974241893421875]
65;[908, 290, 0.006963678249821655]
65;[909, 346, 0.006958371816979923]
65;[910, 373, 0.006950379296918916]
65;[911, 887, 0.006868894601612639]
65;[912, 743, 0.006851661741920404]
65;[913, 7, 0.006841375332205439]
65;[914, 421, 0.006835661095228678]
65;[915, 261, 0.0067807305337441205]
65;[916, 462, 0.006769402839037289]
65;[917, 23, 0.006755759875060898]
65;[918, 447, 0.0067372670588314665]
65;[919, 990, 0.006728673846065689]
65;[920, 509, 0.006716345554154569]
65;[921, 1191, 0.006708911070621171]
65;[922, 371, 0.006662007168785903]
65;[923, 377, 0.006653025539638493]
65;[924, 111, 0.006612421462005588]
65;[925, 146, 0.006569107369011904]
65;[926, 463, 0.006547962276311767]
65;[927, 351, 0.0065366191019100755]
65;[928, 304, 0.006529926433892279]
65;[929, 400, 0.006504382565630363]
65;[930, 1033, 0.00649526031388624]
65;[931, 77, 0.006468060742895998]
65;[932, 363, 0.00642970233105981]
65;[933, 179, 0.0064245360696411615]
65;[934, 1065, 0.006418208905326821]
65;[935, 188, 0.0064150523883251985]
65;[936, 945, 0.006408630153549536]
65;[937, 305, 0.006392226608845197]
65;[938, 468, 0.006379624797566755]
65;[939, 762, 0.006363801207306923]
65;[940, 981, 0.006317294595588546]
65;[941, 67, 0.006304628602007527]
65;[942, 34, 0.006279174370224125]
65;[943, 442, 0.006278914417990801]
65;[944, 675, 0.006224992970437612]
65;[945, 47, 0.006222256616486753]
65;[946, 251, 0.006175239932888757]
65;[947, 773, 0.006142279126362247]
65;[948, 686, 0.006121205215067829]
65;[949, 1119, 0.00610593642179295]
65;[950, 8, 0.006094457315029256]
65;[951, 838, 0.006090080294845577]
65;[952, 296, 0.006084603407685816]
65;[953, 342, 0.006073339093622565]
65;[954, 123, 0.00604638918606067]
65;[955, 40, 0.0060277030181972195]
65;[956, 1138, 0.005993635920849478]
65;[957, 250, 0.0059612535623128566]
65;[958, 367, 0.005921402486185864]
65;[959, 702, 0.005895083850824003]
65;[960, 879, 0.0058743912139711295]
65;[961, 795, 0.00584927964553261]
65;[962, 30, 0.005814657094724433]
